日付,貯水位,揚圧力_No.4,変形量,変形量特徴量1,変形量特徴量2_WL,変形量特徴量2_temp,揚圧力_No.4特徴量1
2017/4/6,218.24,2.088,-8.7,0.769805057,-0.333842053,0.718203309,57.33522891
2017/4/7,222.4,2.097428571,-7.4,0.768913772,-0.334405983,0.71655572,57.08030975
2017/4/8,228.46,2.106857143,-4.5,0.768549069,-0.33413668,0.716642826,56.95653827
2017/4/9,230.76,2.116285714,-3,0.767859859,-0.333059791,0.717640452,56.85732606
2017/4/10,232.41,2.125714286,-1.4,0.767015772,-0.33286841,0.717453543,56.77281288
2017/4/11,233.23,2.135142857,-0.7,0.766361375,-0.332905388,0.716477675,56.69146205
2017/4/12,234.63,2.144571429,0.2,0.766332378,-0.333037416,0.715672027,56.64200829
2017/4/13,235.65,2.154,1.6,0.766642747,-0.33295908,0.715670704,56.61450415
2017/4/14,235.53,2.163428571,1.8,0.766850531,-0.331605272,0.717446682,56.56600882
2017/4/15,235.79,2.172857143,1.4,0.767146778,-0.332070933,0.716697896,56.50871239
2017/4/16,235.73,2.182285714,1.3,0.767078209,-0.331881759,0.717256751,56.41267958
2017/4/17,235.59,2.191714286,0.8,0.767339352,-0.332323863,0.716264149,56.28279949
2017/4/18,235.41,2.201142857,0.4,0.76754944,-0.332256632,0.716035142,56.12135585
2017/4/19,235.36,2.210571429,0.3,0.767507429,-0.332327576,0.715687081,55.9236286
2017/4/20,235.42,2.22,1,0.767159866,-0.332310029,0.715886676,55.69932475
2017/4/21,235.55,2.2225,0.9,0.76708696,-0.331385124,0.717170865,55.48155504
2017/4/22,235.51,2.225,0.8,0.767043308,-0.330400166,0.718593966,55.26309096
2017/4/23,235.66,2.2275,1.1,0.766725031,-0.33049065,0.719034883,55.05360599
2017/4/24,235.62,2.23,1.4,0.766126631,-0.329514417,0.721010903,54.83786505
2017/4/25,235.64,2.2325,0.8,0.765753688,-0.329121223,0.72206644,54.6196657
2017/4/26,235.63,2.235,0.4,0.765745687,-0.32853773,0.722901666,54.40075652
2017/4/27,235.68,2.2375,0.5,0.765750475,-0.329240083,0.722497698,54.18533335
2017/4/28,235.63,2.24,0.6,0.765517435,-0.332117388,0.719608989,53.95715299
2017/4/29,235.52,2.2425,0.4,0.765117176,-0.334960012,0.716433547,53.71383224
2017/4/30,235.44,2.245,0.4,0.764611617,-0.337699636,0.713447367,53.45808716
2017/5/1,235.49,2.2475,0,0.764617786,-0.34034678,0.709740191,53.20553885
2017/5/2,235.43,2.25,-0.2,0.764780202,-0.343107516,0.706020783,52.95459326
2017/5/3,235.49,2.2525,0.1,0.764907441,-0.34514019,0.703712724,52.70657164
2017/5/4,235.46,2.255,-0.2,0.764991906,-0.34704148,0.701726387,52.45746277
2017/5/5,235.39,2.2575,-0.8,0.764910691,-0.346496489,0.702512749,52.20114819
2017/5/6,235.58,2.26,-1.3,0.765114864,-0.346465333,0.702296289,51.95341019
2017/5/7,235.65,2.2625,-0.9,0.765379553,-0.347781107,0.70065163,51.71298383
2017/5/8,235.51,2.265,-0.9,0.765348696,-0.34715707,0.701654098,51.46474861
2017/5/9,235.31,2.2675,-0.9,0.765256183,-0.346581517,0.702611788,51.20447669
2017/5/10,235.15,2.27,-1.5,0.765439891,-0.346663515,0.702354227,50.94076565
2017/5/11,235.16,2.264791667,-1.7,0.765627443,-0.347011039,0.701944343,50.71033378
2017/5/12,235.66,2.259583333,-1.2,0.765967902,-0.347376961,0.701473791,50.52777039
2017/5/13,235.67,2.254375,-1.6,0.766128958,-0.34711656,0.701680622,50.34598139
2017/5/14,235.6,2.249166667,-1.4,0.766122736,-0.346550578,0.702088295,50.1707928
2017/5/15,235.55,2.243958333,-1.6,0.765950524,-0.346083853,0.702854722,50.01070298
2017/5/16,235.62,2.23875,-1.4,0.765849137,-0.34646141,0.702502972,49.87446909
2017/5/17,235.65,2.233541667,-1.4,0.765893879,-0.34683772,0.702247595,49.76150582
2017/5/18,235.58,2.228333333,-1.6,0.765978957,-0.346640565,0.702884474,49.66528489
2017/5/19,235.44,2.223125,-1.9,0.766222818,-0.345320147,0.704685425,49.58243453
2017/5/20,235.22,2.217916667,-2.5,0.766566191,-0.345590073,0.704630659,49.50962995
2017/5/21,234.96,2.212708333,-3.2,0.767004559,-0.344941561,0.70577767,49.44484801
2017/5/22,234.69,2.2075,-4,0.76747712,-0.343784465,0.706958736,49.38627529
2017/5/23,234.36,2.202291667,-4.7,0.767879847,-0.344129435,0.706662888,49.32956949
2017/5/24,233.99,2.197083333,-5.4,0.768199897,-0.34482246,0.70601639,49.27371084
2017/5/25,233.56,2.191875,-5.8,0.768435615,-0.345245626,0.705505801,49.21724279
2017/5/26,233.1,2.186666667,-5.9,0.768601566,-0.34511274,0.705725971,49.15957778
2017/5/27,232.93,2.181458333,-6,0.768741475,-0.344961109,0.706004361,49.10800678
2017/5/28,232.67,2.17625,-6.1,0.76885893,-0.34405785,0.70722905,49.06065627
2017/5/29,232.22,2.171041667,-6.2,0.768944699,-0.343141774,0.708217394,49.01414906
2017/5/30,231.78,2.165833333,-6.9,0.768963329,-0.344390044,0.707233764,48.96694493
2017/5/31,231.43,2.160625,-7.5,0.768945027,-0.343638641,0.70819535,48.92173543
2017/6/1,231.16,2.155416667,-8.2,0.768878147,-0.34403356,0.707192481,48.88035753
2017/6/2,231.29,2.150208333,-8,0.768829023,-0.345146034,0.705419803,48.852287
2017/6/3,231.42,2.145,-7.4,0.768792698,-0.345878966,0.70429885,48.83603807
2017/6/4,231.62,2.139791667,-6.7,0.768852716,-0.34530246,0.705166118,48.8337278
2017/6/5,232.23,2.134583333,-6.1,0.769096408,-0.345105271,0.705503029,48.85272088
2017/6/6,232.64,2.129375,-5.7,0.769544338,-0.344478589,0.706602463,48.88782597
2017/6/7,232.52,2.124166667,-6.3,0.770061986,-0.34464412,0.706533684,48.92761808
2017/6/8,232.21,2.118958333,-7,0.770580287,-0.344718407,0.706582115,48.96816462
2017/6/9,232.18,2.11375,-7,0.771205361,-0.344150188,0.707395507,49.01383183
2017/6/10,231.58,2.108541667,-7.6,0.77177086,-0.343457718,0.708291213,49.05494343
2017/6/11,231.19,2.103333333,-7.5,0.77231233,-0.342629524,0.709266161,49.09494149
2017/6/12,230.67,2.098125,-7.5,0.772820273,-0.34178401,0.710241065,49.13181258
2017/6/13,230.18,2.092916667,-7.7,0.773346027,-0.341334378,0.710892913,49.16623228
2017/6/14,229.53,2.087708333,-8.3,0.773839166,-0.341474291,0.711136397,49.19662074
2017/6/15,228.73,2.0825,-9.1,0.774119728,-0.341555927,0.711265283,49.22190666
2017/6/16,227.84,2.077291667,-9.9,0.774358152,-0.342552314,0.710923707,49.24144476
2017/6/17,227.29,2.072083333,-10.2,0.774545073,-0.342421873,0.711116802,49.25992939
2017/6/18,226.9,2.066875,-10.7,0.774699957,-0.342193677,0.711301487,49.27944177
2017/6/19,226.38,2.061666667,-11.2,0.774824863,-0.34201857,0.711409568,49.2996217
2017/6/20,225.87,2.056458333,-11.7,0.774887884,-0.342621792,0.71125217,49.32045604
2017/6/21,225.44,2.05125,-12.4,0.774959089,-0.34298925,0.711189268,49.34127721
2017/6/22,225.01,2.046041667,-12.1,0.775093536,-0.34250723,0.711367729,49.36183909
2017/6/23,224.65,2.040833333,-12.1,0.775309863,-0.342665773,0.711352385,49.38294422
2017/6/24,224.26,2.035625,-12.8,0.775497893,-0.342671033,0.711356827,49.40382323
2017/6/25,223.93,2.030416667,-13.7,0.775476443,-0.342372367,0.711416626,49.42570677
2017/6/26,223.55,2.025208333,-13.5,0.775499844,-0.342798853,0.711465513,49.444314
2017/6/27,223.17,2.02,-13.2,0.775617515,-0.343232762,0.711441926,49.46468061
2017/6/28,222.72,2.017058824,-13.9,0.775650664,-0.342981217,0.711337939,49.48905948
2017/6/29,222.29,2.014117647,-14.5,0.775737438,-0.341972713,0.711198604,49.5157035
2017/6/30,221.91,2.011176471,-15,0.775766567,-0.341870692,0.711154343,49.54253018
2017/7/1,221.51,2.008235294,-15.7,0.775793964,-0.340937734,0.710997932,49.56773264
2017/7/2,221.48,2.005294118,-15.6,0.775803198,-0.341083329,0.711004994,49.58957517
2017/7/3,220.61,2.002352941,-16.1,0.776002973,-0.341054806,0.710935864,49.61452624
2017/7/4,221.13,1.999411765,-15.8,0.776052558,-0.340895752,0.710868107,49.63669888
2017/7/5,221.38,1.996470588,-15.7,0.776008435,-0.341153002,0.710983908,49.65513667
2017/7/6,221.29,1.993529412,-15.8,0.77599036,-0.341591115,0.71119118,49.67781762
2017/7/7,221.07,1.990588235,-16.1,0.775960835,-0.342333518,0.71154695,49.70397953
2017/7/8,220.91,1.987647059,-16.4,0.776011796,-0.343130712,0.711617378,49.74744572
2017/7/9,221.09,1.984705882,-16.7,0.775885225,-0.343141965,0.711630394,49.79133815
2017/7/10,221.14,1.981764706,-17.3,0.775629859,-0.343843155,0.711820698,49.83493476
2017/7/11,221.26,1.978823529,-17.7,0.775160493,-0.344845374,0.712133168,49.87531154
2017/7/12,221.3,1.975882353,-18.3,0.774412103,-0.346488187,0.712376368,49.91999238
2017/7/13,221.24,1.972941176,-18.3,0.773733852,-0.348368434,0.712768602,49.96859757
2017/7/14,221.31,1.97,-18.3,0.773229198,-0.350911502,0.712980949,50.02055564
2017/7/15,221.14,1.967058824,-18.6,0.772699949,-0.352122289,0.713295222,50.0708264
2017/7/16,221.1,1.964117647,-19.1,0.772035211,-0.353112991,0.713736013,50.13302843
2017/7/17,220.76,1.961176471,-18.7,0.771647864,-0.353808362,0.714067269,50.19309121
2017/7/18,220.91,1.958235294,-18.7,0.771153334,-0.354586909,0.714314498,50.25071504
2017/7/19,220.88,1.955294118,-18.5,0.770769029,-0.354980748,0.714479595,50.30907578
2017/7/20,220.72,1.952352941,-18.8,0.770274549,-0.355812731,0.714826547,50.36833272
2017/7/21,220.78,1.949411765,-19.1,0.769648099,-0.357098125,0.715307229,50.42848552
2017/7/22,220.74,1.946470588,-19.4,0.769023671,-0.359581562,0.715644024,50.49252306
2017/7/23,224.18,1.943529412,-18.2,0.767440221,-0.36112675,0.715625264,50.49206446
2017/7/24,225.38,1.940588235,-16.9,0.766121072,-0.362592628,0.715339891,50.46148329
2017/7/25,222.55,1.937647059,-18,0.765265124,-0.363332874,0.715443022,50.47010823
2017/7/26,221.5,1.934705882,-18.3,0.764715186,-0.364522999,0.715740962,50.48680801
2017/7/27,221.33,1.931764706,-18.5,0.764222728,-0.366304758,0.716077817,50.49968672
2017/7/28,221.14,1.928823529,-18.8,0.76370452,-0.367221667,0.716325798,50.51065399
2017/7/29,220.96,1.925882353,-18.8,0.763282213,-0.368836158,0.716621087,50.52102223
2017/7/30,220.9,1.922941176,-18.8,0.762931227,-0.370050255,0.716847306,50.52780809
2017/7/31,220.69,1.92,-19.1,0.762651253,-0.370589293,0.716976922,50.53320091
2017/8/1,220.47,1.919583333,-19.5,0.762454354,-0.370484664,0.716985184,50.5432252
2017/8/2,220.21,1.919166667,-19.6,0.762538128,-0.370388714,0.716962407,50.55760221
2017/8/3,219.99,1.91875,-19.6,0.762914696,-0.369423469,0.71651553,50.57409146
2017/8/4,219.84,1.918333333,-19.7,0.763072063,-0.369658185,0.716536802,50.58559332
2017/8/5,219.71,1.917916667,-19.6,0.763360943,-0.369851611,0.71652341,50.59480697
2017/8/6,219.66,1.9175,-19.8,0.763550718,-0.369637171,0.716483089,50.59564838
2017/8/7,219.56,1.917083333,-20.1,0.763679635,-0.370359987,0.716649121,50.59623411
2017/8/8,219.43,1.916666667,-20.2,0.763948118,-0.369752001,0.7164896,50.59659584
2017/8/9,219.32,1.91625,-19.8,0.764521269,-0.368891368,0.716128541,50.59385793
2017/8/10,219.16,1.915833333,-19.6,0.765140343,-0.368467711,0.715958618,50.58856884
2017/8/11,219.26,1.915416667,-19.6,0.76555017,-0.368074919,0.715793633,50.57561702
2017/8/12,219.31,1.915,-19.5,0.765776053,-0.367534093,0.715570353,50.55642339
2017/8/13,219.39,1.914583333,-19.4,0.765958429,-0.366916448,0.715063759,50.52862617
2017/8/14,219.45,1.914166667,-19.7,0.765764836,-0.366925958,0.715004243,50.49213245
2017/8/15,219.42,1.91375,-19.7,0.765479585,-0.366952681,0.714948206,50.44955537
2017/8/16,219.37,1.913333333,-19.6,0.765090286,-0.366848873,0.714948395,50.40084159
2017/8/17,219.39,1.912916667,-19.5,0.764716068,-0.366852601,0.714945968,50.34684396
2017/8/18,219.41,1.9125,-19.5,0.764265591,-0.366471076,0.714789531,50.28451561
2017/8/19,219.18,1.912083333,-19.5,0.764989188,-0.365267381,0.714059942,50.27482778
2017/8/20,219.47,1.911666667,-19.4,0.76562947,-0.364208891,0.713406937,50.25009586
2017/8/21,219.4,1.91125,-19.5,0.766289598,-0.362186617,0.712365504,50.21904593
2017/8/22,219.17,1.910833333,-19.6,0.767085127,-0.360537065,0.711222662,50.19587476
2017/8/23,220.24,1.910416667,-19.8,0.767375882,-0.360023907,0.710730571,50.1475061
2017/8/24,220.34,1.91,-19.7,0.768392101,-0.358933359,0.709944494,50.12394634
2017/8/25,228.65,1.91037037,-18,0.766408777,-0.360966351,0.706947501,49.90625051
2017/8/26,227.93,1.910740741,-16.7,0.765858308,-0.361899967,0.704605691,49.70741602
2017/8/27,222.15,1.911111111,-18.3,0.766454954,-0.361786649,0.703295419,49.63533281
2017/8/28,219.59,1.911481481,-19.3,0.767827672,-0.36092848,0.702797703,49.63582336
2017/8/29,218.89,1.911851852,-19.8,0.769072521,-0.360221541,0.701959852,49.64982145
2017/8/30,218.67,1.912222222,-19.8,0.770224943,-0.359117288,0.700792385,49.66180332
2017/8/31,218.34,1.912592593,-19.7,0.7714725,-0.357932252,0.699182573,49.66679293
2017/9/1,217.84,1.912962963,-19.5,0.773323987,-0.35577192,0.697636475,49.70469739
2017/9/2,217.61,1.913333333,-19.5,0.77513228,-0.353733717,0.696254817,49.73982291
2017/9/3,217.26,1.913703704,-19.5,0.77712022,-0.352203641,0.695007477,49.78031955
2017/9/4,217.12,1.914074074,-19.3,0.779058849,-0.350947484,0.693681389,49.81502615
2017/9/5,218.01,1.914444444,-19.1,0.78014965,-0.349705375,0.692319268,49.81168123
2017/9/6,218.09,1.914814815,-19.2,0.780745904,-0.348221593,0.690008933,49.78601921
2017/9/7,218.21,1.915185185,-19.3,0.780749214,-0.347448124,0.688287398,49.73522969
2017/9/8,217.95,1.915555556,-19.3,0.78128285,-0.346927025,0.686641902,49.71069121
2017/9/9,217.6,1.915925926,-19.5,0.78245929,-0.34604251,0.685055748,49.72041719
2017/9/10,217.73,1.916296296,-19.6,0.78288971,-0.345411607,0.684167909,49.71261963
2017/9/11,217.92,1.916666667,-19.4,0.783408576,-0.344830684,0.683395464,49.70695532
2017/9/12,217.48,1.917037037,-19.5,0.784418801,-0.344326701,0.682783914,49.73306324
2017/9/13,219.06,1.917407407,-19.2,0.784916562,-0.343954301,0.682460083,49.73587091
2017/9/14,218.51,1.917777778,-19.2,0.785617978,-0.343573111,0.68204639,49.7571451
2017/9/15,218.05,1.918148148,-19.1,0.786530618,-0.343249545,0.681316134,49.79476452
2017/9/16,217.64,1.918518519,-18.8,0.78788312,-0.34281024,0.680414367,49.8413165
2017/9/17,217.43,1.918888889,-18.9,0.78914422,-0.342404493,0.679206037,49.88983616
2017/9/18,217.72,1.919259259,-18.9,0.790130642,-0.342174706,0.678115734,49.92636633
2017/9/19,218.39,1.91962963,-19,0.790507617,-0.341771448,0.678296431,49.94093
2017/9/20,217.76,1.92,-19.1,0.790894013,-0.341349133,0.678504851,49.9610577
2017/9/21,219.41,1.92,-18.8,0.790244605,-0.340328251,0.679870116,49.93656948
2017/9/22,220.08,1.92,-18.3,0.789232492,-0.340308257,0.680318256,49.89436348
2017/9/23,219.68,1.92,-18.2,0.788315555,-0.340319097,0.680441184,49.86014225
2017/9/24,219.26,1.92,-18.5,0.787552118,-0.340381408,0.680012626,49.84028445
2017/9/25,218.79,1.92,-18.6,0.787133577,-0.340411625,0.679159363,49.83770435
2017/9/26,218.48,1.92,-18.7,0.786745084,-0.340402815,0.678272073,49.8374009
2017/9/27,218.16,1.92,-18.6,0.78659573,-0.340229678,0.677964449,49.84147416
2017/9/28,217.79,1.92,-18.8,0.786674572,-0.339928889,0.677259323,49.86078666
2017/9/29,217.53,1.92,-18.3,0.787358173,-0.339446433,0.676919255,49.90330076
2017/9/30,217.09,1.92,-18.2,0.788247686,-0.338886663,0.676580469,49.95610042
2017/10/1,217.85,1.92,-17.9,0.788498457,-0.338566998,0.675120798,49.99350785
2017/10/2,218.39,1.92,-17.8,0.788494158,-0.33850085,0.673306796,50.02212676
2017/10/3,218,1.92,-17.9,0.788752825,-0.338262597,0.673263476,50.0726986
2017/10/4,219.04,1.92,-17.7,0.788634491,-0.338086259,0.671882584,50.10797541
2017/10/5,219.56,1.92,-17.1,0.789565104,-0.338220552,0.670680624,50.19678946
2017/10/6,218.69,1.92,-16.9,0.79112601,-0.338289322,0.669254158,50.3485078
2017/10/7,218.09,1.92,-17.2,0.793160153,-0.338507087,0.667924324,50.51676195
2017/10/8,218.22,1.92,-17.3,0.79511937,-0.337966899,0.66798561,50.69255387
2017/10/9,218.35,1.92,-17.5,0.796870927,-0.338036358,0.667378916,50.86207351
2017/10/10,217.8,1.92,-17.7,0.800084073,-0.336625137,0.669221246,51.18965426
2017/10/11,218.77,1.92,-17.7,0.802468715,-0.335799125,0.671697532,51.54184948
2017/10/12,220.77,1.92,-17.3,0.803911886,-0.335505285,0.673859216,51.83572785
2017/10/13,222.98,1.923428571,-16.5,0.804704869,-0.334718916,0.675879813,52.05942522
2017/10/14,224.66,1.926857143,-15.5,0.805190169,-0.334925864,0.676889992,52.22278254
2017/10/15,226.78,1.930285714,-15.2,0.805062668,-0.335083964,0.676981566,52.31471795
2017/10/16,226.58,1.933714286,-14.4,0.805467438,-0.335641741,0.677020554,52.39212292
2017/10/17,227.14,1.937142857,-14,0.805941168,-0.336663002,0.676639328,52.43800562
2017/10/18,227.62,1.940571429,-13.5,0.806520795,-0.337321505,0.67616991,52.45389486
2017/10/19,228.02,1.944,-12.9,0.807434856,-0.33717116,0.675624704,52.4515103
2017/10/20,228.4,1.947428571,-12.7,0.808244807,-0.337825775,0.67488705,52.43413217
2017/10/21,228.85,1.950857143,-12.5,0.808939631,-0.337689399,0.673577806,52.40099505
2017/10/22,229.37,1.954285714,-12.5,0.809329119,-0.337648488,0.672061564,52.3524238
2017/10/23,230.43,1.957714286,-12.3,0.809562637,-0.338542256,0.669743307,52.2809156
2017/10/24,229.92,1.961142857,-11.8,0.810098339,-0.33905227,0.667871365,52.21594835
2017/10/25,229.56,1.964571429,-11.8,0.810542027,-0.339840058,0.665991153,52.15556258
2017/10/26,229.72,1.968,-11.8,0.810838892,-0.340726572,0.664674961,52.09113755
2017/10/27,229.69,1.971428571,-11.8,0.811237246,-0.341188278,0.662916777,52.02912095
2017/10/28,229.53,1.974857143,-11.8,0.811613298,-0.340696397,0.661395358,51.9670104
2017/10/29,229.31,1.978285714,-11.8,0.811831698,-0.340722264,0.659566563,51.90198623
2017/10/30,230.25,1.981714286,-11.9,0.81187535,-0.340227012,0.657003951,51.82827617
2017/10/31,231.23,1.985142857,-10.6,0.812360897,-0.339595994,0.654174724,51.74965835
2017/11/1,231.49,1.988571429,-10.3,0.812942374,-0.339310104,0.651906573,51.67433532
2017/11/2,231.53,1.992,-10.2,0.813566385,-0.338194234,0.649201677,51.60445711
2017/11/3,230.74,1.995428571,-10.5,0.813997391,-0.337452442,0.647258177,51.54705914
2017/11/4,230.21,1.998857143,-10.9,0.814280267,-0.336762291,0.645625875,51.49875659
2017/11/5,229.72,2.002285714,-10.9,0.814567567,-0.337121716,0.643839142,51.45942146
2017/11/6,228.78,2.005714286,-10.9,0.814833276,-0.336699168,0.64276655,51.43003269
2017/11/7,227.89,2.009142857,-11.2,0.815130139,-0.336266275,0.642023458,51.41041826
2017/11/8,226.99,2.012571429,-11.7,0.81525045,-0.335620945,0.641617511,51.39822028
2017/11/9,226.26,2.016,-12.1,0.81533626,-0.333242211,0.641947519,51.39102637
2017/11/10,225.33,2.019428571,-12.2,0.815572623,-0.330895842,0.642776204,51.39173821
2017/11/11,224.3,2.022857143,-12.5,0.815805658,-0.329192842,0.643915684,51.3957719
2017/11/12,224.02,2.026285714,-12.8,0.816012703,-0.330020228,0.644339293,51.39855647
2017/11/13,223.53,2.029714286,-12.8,0.816259666,-0.329630595,0.645208069,51.40047098
2017/11/14,222.73,2.033142857,-12.9,0.816634664,-0.329286791,0.646020204,51.40026352
2017/11/15,222.15,2.036571429,-13.2,0.817087068,-0.328912024,0.646699606,51.39646094
2017/11/16,221.73,2.04,-13.3,0.8176058,-0.327756045,0.648074162,51.38922681
2017/11/17,221.4,2.045294118,-13.3,0.818210224,-0.326904056,0.649362095,51.37641522
2017/11/18,220.71,2.050588235,-13.4,0.818904381,-0.326404975,0.650426164,51.35693559
2017/11/19,220.32,2.055882353,-13.5,0.81967168,-0.326049273,0.651760273,51.32979658
2017/11/20,219.77,2.061176471,-13.5,0.820498769,-0.326767617,0.651793894,51.29294822
2017/11/21,219.44,2.066470588,-13.6,0.821409275,-0.326591642,0.652592418,51.24448281
2017/11/22,218.95,2.071764706,-13.8,0.822422511,-0.327926692,0.652924074,51.18178928
2017/11/23,218.33,2.077058824,-14,0.823541662,-0.328424237,0.654629617,51.10381959
2017/11/24,218.2,2.082352941,-14.2,0.824676479,-0.328349349,0.6561415,51.01422947
2017/11/25,217.99,2.087647059,-14.2,0.825788544,-0.328471807,0.657946681,50.91231916
2017/11/26,217.59,2.092941176,-14.4,0.826991271,-0.329268105,0.659620397,50.79555669
2017/11/27,217.66,2.098235294,-14.5,0.828152906,-0.329240601,0.660774568,50.66648855
2017/11/28,218.81,2.103529412,-14.4,0.828971879,-0.330075431,0.662153363,50.53811526
2017/11/29,219.76,2.108823529,-14.2,0.829502919,-0.330100845,0.664160374,50.40893055
2017/11/30,220.87,2.114117647,-13.8,0.829744387,-0.329717762,0.666208085,50.28164282
2017/12/1,221.43,2.119411765,-13.6,0.829824493,-0.329981342,0.667573749,50.15120888
2017/12/2,222.5,2.124705882,-13.3,0.829707263,-0.329950516,0.669217575,50.02941707
2017/12/3,223.59,2.13,-12.7,0.82935645,-0.329289245,0.670448968,49.9058275
2017/12/4,224.89,2.135294118,-12.2,0.828873124,-0.328974807,0.671840034,49.79681988
2017/12/5,226.54,2.140588235,-11.3,0.828379468,-0.32939295,0.672601211,49.71312761
2017/12/6,227.99,2.145882353,-10.2,0.828023315,-0.330041354,0.673099764,49.65265477
2017/12/7,228.61,2.151176471,-9.4,0.827628071,-0.330350446,0.673767888,49.58364311
2017/12/8,229.05,2.156470588,-9,0.826779991,-0.330077226,0.674597008,49.48256739
2017/12/9,229.37,2.161764706,-8.5,0.825947981,-0.329315681,0.67510967,49.37892894
2017/12/10,229.62,2.167058824,-8.3,0.825226814,-0.329130391,0.675644118,49.27890832
2017/12/11,229.8,2.172352941,-7.9,0.824615154,-0.328845119,0.675979454,49.18207565
2017/12/12,230.17,2.177647059,-7.7,0.824166779,-0.329048441,0.676358739,49.09526664
2017/12/13,230.43,2.182941176,-7.3,0.823827535,-0.329061186,0.676567277,49.01327296
2017/12/14,230.61,2.188235294,-7,0.823617973,-0.328817557,0.676613531,48.93762406
2017/12/15,230.74,2.193529412,-6.8,0.823452087,-0.328430663,0.676609145,48.86137001
